sample,fastq_1,fastq_2,strandedness,seq_platform
DU17-04S0024811,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024811_S84_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024811_S84_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024811,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024811_S84_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024811_S84_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024812,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024812_S85_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024812_S85_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024812,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024812_S85_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024812_S85_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024816,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024816_S86_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024816_S86_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024816,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024816_S86_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024816_S86_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024817,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024817_S87_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024817_S87_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024817,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024817_S87_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024817_S87_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024818,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024818_S88_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024818_S88_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024818,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024818_S88_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024818_S88_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024819,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024819_S89_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024819_S89_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024819,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024819_S89_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024819_S89_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024820,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024820_S90_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024820_S90_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024820,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024820_S90_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024820_S90_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024822,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024822_S91_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024822_S91_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024822,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024822_S91_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024822_S91_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024825,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024825_S92_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024825_S92_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024825,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024825_S92_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024825_S92_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024826,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024826_S93_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024826_S93_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024826,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024826_S93_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024826_S93_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024827,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024827_S94_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024827_S94_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024827,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024827_S94_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024827_S94_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024828,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024828_S95_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024828_S95_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024828,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024828_S95_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024828_S95_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024832,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024832_S96_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024832_S96_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024832,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024832_S96_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024832_S96_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024833,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024833_S97_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024833_S97_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024833,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024833_S97_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024833_S97_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024834,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024834_S98_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024834_S98_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024834,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024834_S98_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024834_S98_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024835,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024835_S99_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024835_S99_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024835,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024835_S99_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024835_S99_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024836,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024836_S100_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024836_S100_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024836,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024836_S100_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024836_S100_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024840,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024840_S101_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024840_S101_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024840,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024840_S101_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024840_S101_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024841,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024841_S102_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024841_S102_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024841,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024841_S102_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024841_S102_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024842,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024842_S103_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024842_S103_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024842,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024842_S103_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024842_S103_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024843,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024843_S104_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024843_S104_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024843,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024843_S104_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024843_S104_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024844,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024844_S105_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024844_S105_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024844,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024844_S105_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024844_S105_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024848,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024848_S106_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024848_S106_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024848,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024848_S106_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024848_S106_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024857,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024857_S107_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024857_S107_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024857,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024857_S107_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024857_S107_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024858,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024858_S108_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024858_S108_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024858,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024858_S108_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024858_S108_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024859,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024859_S109_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024859_S109_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024859,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024859_S109_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024859_S109_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024860,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024860_S110_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024860_S110_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024860,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024860_S110_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024860_S110_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024864,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024864_S111_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024864_S111_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024864,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024864_S111_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024864_S111_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024865,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024865_S112_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024865_S112_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024865,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024865_S112_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024865_S112_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024866,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024866_S113_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024866_S113_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024866,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024866_S113_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024866_S113_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024867,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024867_S114_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024867_S114_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024867,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024867_S114_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024867_S114_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024868,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024868_S115_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024868_S115_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024868,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024868_S115_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024868_S115_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024872,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024872_S116_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024872_S116_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024872,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024872_S116_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024872_S116_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024873,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024873_S117_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024873_S117_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024873,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024873_S117_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024873_S117_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024874,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024874_S118_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024874_S118_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024874,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024874_S118_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024874_S118_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024875,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024875_S119_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024875_S119_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024875,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024875_S119_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024875_S119_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024876,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024876_S120_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024876_S120_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024876,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024876_S120_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024876_S120_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024888,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024888_S121_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024888_S121_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024888,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024888_S121_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024888_S121_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024889,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024889_S122_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024889_S122_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024889,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024889_S122_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024889_S122_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024890,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024890_S123_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024890_S123_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024890,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024890_S123_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024890_S123_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024895,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024895_S124_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024895_S124_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024895,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024895_S124_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024895_S124_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024896,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024896_S125_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024896_S125_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024896,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024896_S125_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024896_S125_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024897,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024897_S126_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024897_S126_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024897,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024897_S126_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024897_S126_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024898,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024898_S127_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024898_S127_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024898,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024898_S127_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024898_S127_L004_R2_001.fastq.gz,auto,Illumina
DU17-04S0024899,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024899_S128_L003_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024899_S128_L003_R2_001.fastq.gz,auto,Illumina
DU17-04S0024899,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024899_S128_L004_R1_001.fastq.gz,/work/nfb9/seqdata/prometheusreanalysis/BURKE_5229_181112B6_fastq/DU17-04S0024899_S128_L004_R2_001.fastq.gz,auto,Illumina
